transaction_id,investor_id,amfi_code,date,transaction_type,amount_rupees,amount_crore,state,age_group,age,city,city_tier,net_amount_crore,data_status
TX018560,INV007795,120492,2022-01-12,SIP,8638.620000,0.000864,Rajasthan,26-35,31,Jaipur,Tier 2,0.000864,Deterministic illustrative investor transaction
TX006425,INV000205,118955,2022-01-12,SIP,6835.890000,0.000684,Uttar Pradesh,26-35,35,Lucknow,Tier 2,0.000684,Deterministic illustrative investor transaction
TX014666,INV005107,148404,2022-01-12,Lumpsum,55091.150000,0.005509,Maharashtra,56+,68,Mumbai,Tier 1,0.005509,Deterministic illustrative investor transaction
TX014159,INV002489,140353,2022-01-12,Redemption,30033.850000,0.003003,Uttar Pradesh,26-35,35,Lucknow,Tier 2,-0.003003,Deterministic illustrative investor transaction
TX004746,INV006783,120843,2022-01-12,SIP,14758.040000,0.001476,Telangana,36-45,45,Hyderabad,Tier 1,0.001476,Deterministic illustrative investor transaction
TX016159,INV009044,148404,2022-01-12,SIP,9840.010000,0.000984,Karnataka,18-25,22,Bengaluru,Tier 1,0.000984,Deterministic illustrative investor transaction
TX020828,INV005914,120492,2022-01-12,Lumpsum,87836.900000,0.008784,Punjab,18-25,18,Ludhiana,Tier 2,0.008784,Deterministic illustrative investor transaction
TX006405,INV000319,120843,2022-01-12,Lumpsum,92158.550000,0.009216,Tamil Nadu,26-35,30,Other City,Tier 3,0.009216,Deterministic illustrative investor transaction
TX017680,INV003666,129046,2022-01-12,SIP,2872.770000,0.000287,Kerala,26-35,26,Kochi,Tier 2,0.000287,Deterministic illustrative investor transaction
TX017687,INV006826,141925,2022-01-12,SIP,5020.400000,0.000502,Gujarat,46-55,55,Ahmedabad,Tier 2,0.000502,Deterministic illustrative investor transaction
TX018406,INV001123,120843,2022-01-12,SIP,1621.270000,0.000162,Tamil Nadu,18-25,18,Chennai,Tier 1,0.000162,Deterministic illustrative investor transaction
TX010904,INV004059,120267,2022-01-12,SIP,5353.140000,0.000535,Kerala,46-55,54,Kochi,Tier 2,0.000535,Deterministic illustrative investor transaction
TX009909,INV007052,120843,2022-01-12,Lumpsum,89396.060000,0.008940,Kerala,56+,64,Kochi,Tier 2,0.008940,Deterministic illustrative investor transaction
TX009031,INV000181,120586,2022-01-12,Redemption,55765.160000,0.005577,Maharashtra,26-35,30,Mumbai,Tier 1,-0.005577,Deterministic illustrative investor transaction
TX014780,INV000401,118531,2022-01-13,Redemption,70400.070000,0.007040,West Bengal,56+,60,Kolkata,Tier 1,-0.007040,Deterministic illustrative investor transaction
TX012636,INV008536,148404,2022-01-13,SIP,1316.700000,0.000132,Maharashtra,18-25,19,Mumbai,Tier 1,0.000132,Deterministic illustrative investor transaction
TX014991,INV006347,120392,2022-01-13,SIP,6565.910000,0.000657,Uttar Pradesh,36-45,41,Other City,Tier 3,0.000657,Deterministic illustrative investor transaction
TX014715,INV008490,120492,2022-01-13,Lumpsum,155878.540000,0.015588,Tamil Nadu,46-55,53,Chennai,Tier 1,0.015588,Deterministic illustrative investor transaction
TX008923,INV000961,120586,2022-01-13,Lumpsum,58013.260000,0.005801,Delhi,26-35,28,New Delhi,Tier 1,0.005801,Deterministic illustrative investor transaction
TX006994,INV008732,140353,2022-01-13,SIP,18777.010000,0.001878,Maharashtra,56+,61,Mumbai,Tier 1,0.001878,Deterministic illustrative investor transaction
TX004069,INV000376,120843,2022-01-13,Redemption,37835.830000,0.003784,Madhya Pradesh,36-45,37,Indore,Tier 2,-0.003784,Deterministic illustrative investor transaction
TX012256,INV005960,129046,2022-01-13,SIP,6337.810000,0.000634,Maharashtra,36-45,41,Mumbai,Tier 1,0.000634,Deterministic illustrative investor transaction
TX021966,INV003343,119250,2022-01-13,SIP,1519.960000,0.000152,Rajasthan,26-35,31,Jaipur,Tier 2,0.000152,Deterministic illustrative investor transaction
TX000500,INV004188,140353,2022-01-13,SIP,4409.800000,0.000441,Delhi,56+,68,New Delhi,Tier 1,0.000441,Deterministic illustrative investor transaction
TX006750,INV002371,120046,2022-01-13,Redemption,76175.860000,0.007618,Delhi,26-35,27,New Delhi,Tier 1,-0.007618,Deterministic illustrative investor transaction
TX015516,INV003965,120264,2022-01-13,SIP,5405.890000,0.000541,Maharashtra,18-25,18,Mumbai,Tier 1,0.000541,Deterministic illustrative investor transaction
TX006697,INV005617,120046,2022-01-13,Lumpsum,220295.020000,0.022030,Telangana,46-55,48,Hyderabad,Tier 1,0.022030,Deterministic illustrative investor transaction
TX020278,INV001539,140353,2022-01-13,Lumpsum,122587.000000,0.012259,Uttar Pradesh,46-55,46,Lucknow,Tier 2,0.012259,Deterministic illustrative investor transaction
TX008423,INV003147,148404,2022-01-13,Redemption,209947.450000,0.020995,Kerala,26-35,27,Other City,Tier 3,-0.020995,Deterministic illustrative investor transaction
TX006987,INV004299,141925,2022-01-13,SIP,13074.030000,0.001307,Maharashtra,26-35,31,Mumbai,Tier 1,0.001307,Deterministic illustrative investor transaction
TX018650,INV008126,140353,2022-01-13,SIP,9906.680000,0.000991,Tamil Nadu,46-55,52,Chennai,Tier 1,0.000991,Deterministic illustrative investor transaction
TX006409,INV000850,120046,2022-01-14,Redemption,31330.850000,0.003133,Karnataka,36-45,38,Other City,Tier 3,-0.003133,Deterministic illustrative investor transaction
TX019781,INV006481,140353,2022-01-14,Redemption,234340.120000,0.023434,Maharashtra,56+,66,Mumbai,Tier 1,-0.023434,Deterministic illustrative investor transaction
TX006009,INV001824,118825,2022-01-14,SIP,5814.590000,0.000581,Tamil Nadu,36-45,43,Chennai,Tier 1,0.000581,Deterministic illustrative investor transaction
TX003475,INV008446,119250,2022-01-14,Redemption,161872.800000,0.016187,Tamil Nadu,46-55,55,Other City,Tier 3,-0.016187,Deterministic illustrative investor transaction
TX005187,INV000348,120564,2022-01-14,SIP,7626.780000,0.000763,Maharashtra,56+,59,Mumbai,Tier 1,0.000763,Deterministic illustrative investor transaction
TX000226,INV002427,120586,2022-01-14,SIP,1662.410000,0.000166,Telangana,26-35,30,Hyderabad,Tier 1,0.000166,Deterministic illustrative investor transaction
TX005406,INV001478,141925,2022-01-14,SIP,11547.700000,0.001155,Karnataka,36-45,39,Other City,Tier 3,0.001155,Deterministic illustrative investor transaction
TX003116,INV007210,146549,2022-01-14,SIP,7660.110000,0.000766,Maharashtra,46-55,54,Mumbai,Tier 1,0.000766,Deterministic illustrative investor transaction
TX005800,INV004814,148404,2022-01-14,Lumpsum,25218.010000,0.002522,Madhya Pradesh,18-25,19,Indore,Tier 2,0.002522,Deterministic illustrative investor transaction
TX000917,INV004882,118535,2022-01-14,SIP,12868.610000,0.001287,Delhi,36-45,43,New Delhi,Tier 1,0.001287,Deterministic illustrative investor transaction
TX017450,INV002965,119160,2022-01-14,Redemption,47772.300000,0.004777,Kerala,46-55,48,Kochi,Tier 2,-0.004777,Deterministic illustrative investor transaction
TX012460,INV009069,120492,2022-01-14,SIP,13296.600000,0.001330,Madhya Pradesh,56+,56,Indore,Tier 2,0.001330,Deterministic illustrative investor transaction
TX000560,INV001682,119292,2022-01-14,SIP,8031.830000,0.000803,Maharashtra,26-35,34,Mumbai,Tier 1,0.000803,Deterministic illustrative investor transaction
TX011301,INV006860,118531,2022-01-14,Lumpsum,169701.620000,0.016970,Tamil Nadu,18-25,18,Chennai,Tier 1,0.016970,Deterministic illustrative investor transaction
TX019948,INV000658,119160,2022-01-14,SIP,9552.750000,0.000955,Uttar Pradesh,36-45,40,Lucknow,Tier 2,0.000955,Deterministic illustrative investor transaction
TX009523,INV000717,118632,2022-01-14,Lumpsum,52888.460000,0.005289,West Bengal,26-35,27,Kolkata,Tier 1,0.005289,Deterministic illustrative investor transaction
TX009685,INV002757,129046,2022-01-14,SIP,6728.590000,0.000673,Delhi,26-35,31,New Delhi,Tier 1,0.000673,Deterministic illustrative investor transaction
TX014257,INV000127,118825,2022-01-14,SIP,6721.910000,0.000672,Uttar Pradesh,26-35,31,Lucknow,Tier 2,0.000672,Deterministic illustrative investor transaction
TX001554,INV002704,120152,2022-01-14,SIP,5717.530000,0.000572,Kerala,18-25,19,Kochi,Tier 2,0.000572,Deterministic illustrative investor transaction
TX004080,INV005289,119292,2022-01-14,Redemption,60741.850000,0.006074,Madhya Pradesh,26-35,29,Indore,Tier 2,-0.006074,Deterministic illustrative investor transaction
TX010292,INV000197,129046,2022-01-14,Lumpsum,50510.430000,0.005051,Delhi,36-45,38,New Delhi,Tier 1,0.005051,Deterministic illustrative investor transaction
TX009453,INV002328,118269,2022-01-14,SIP,4851.990000,0.000485,Madhya Pradesh,56+,71,Other City,Tier 3,0.000485,Deterministic illustrative investor transaction
TX012646,INV003164,120267,2022-01-15,Lumpsum,73754.040000,0.007375,Karnataka,26-35,34,Bengaluru,Tier 1,0.007375,Deterministic illustrative investor transaction
TX011475,INV001667,148404,2022-01-15,SIP,4876.820000,0.000488,Delhi,36-45,38,New Delhi,Tier 1,0.000488,Deterministic illustrative investor transaction
TX017755,INV000744,148404,2022-01-15,Redemption,138055.590000,0.013806,West Bengal,36-45,41,Other City,Tier 3,-0.013806,Deterministic illustrative investor transaction
TX002674,INV006023,120564,2022-01-15,Lumpsum,52414.910000,0.005241,Maharashtra,36-45,39,Mumbai,Tier 1,0.005241,Deterministic illustrative investor transaction
TX000724,INV002299,129046,2022-01-15,SIP,4685.980000,0.000469,Delhi,36-45,45,Other City,Tier 3,0.000469,Deterministic illustrative investor transaction
TX012111,INV006421,120662,2022-01-15,SIP,5771.590000,0.000577,Maharashtra,46-55,52,Mumbai,Tier 1,0.000577,Deterministic illustrative investor transaction
TX006576,INV004550,118632,2022-01-15,Redemption,62145.830000,0.006215,Rajasthan,36-45,44,Other City,Tier 3,-0.006215,Deterministic illustrative investor transaction
TX023239,INV006421,120264,2022-01-15,Redemption,179914.910000,0.017991,Punjab,36-45,44,Other City,Tier 3,-0.017991,Deterministic illustrative investor transaction
TX013439,INV007687,118535,2022-01-15,SIP,12042.980000,0.001204,Delhi,18-25,19,New Delhi,Tier 1,0.001204,Deterministic illustrative investor transaction
TX021596,INV005549,119160,2022-01-15,Lumpsum,65530.970000,0.006553,Madhya Pradesh,36-45,44,Indore,Tier 2,0.006553,Deterministic illustrative investor transaction
TX002203,INV007085,120392,2022-01-15,Lumpsum,99483.290000,0.009948,West Bengal,46-55,46,Kolkata,Tier 1,0.009948,Deterministic illustrative investor transaction
TX014408,INV001827,129046,2022-01-16,Lumpsum,106690.560000,0.010669,Tamil Nadu,46-55,46,Chennai,Tier 1,0.010669,Deterministic illustrative investor transaction
TX002627,INV008413,122639,2022-01-16,SIP,2387.960000,0.000239,Maharashtra,26-35,28,Mumbai,Tier 1,0.000239,Deterministic illustrative investor transaction
TX010345,INV008943,120492,2022-01-16,SIP,6378.080000,0.000638,Rajasthan,36-45,44,Jaipur,Tier 2,0.000638,Deterministic illustrative investor transaction
TX014901,INV006049,118531,2022-01-16,SIP,6343.280000,0.000634,Madhya Pradesh,36-45,36,Indore,Tier 2,0.000634,Deterministic illustrative investor transaction
TX002453,INV009336,119076,2022-01-16,Redemption,160861.390000,0.016086,Telangana,46-55,49,Hyderabad,Tier 1,-0.016086,Deterministic illustrative investor transaction
TX004656,INV004602,120166,2022-01-16,Redemption,64042.130000,0.006404,Tamil Nadu,18-25,22,Chennai,Tier 1,-0.006404,Deterministic illustrative investor transaction
TX009038,INV000913,120152,2022-01-16,SIP,10211.750000,0.001021,Maharashtra,46-55,52,Mumbai,Tier 1,0.001021,Deterministic illustrative investor transaction
TX009298,INV008800,118535,2022-01-16,SIP,5712.840000,0.000571,Karnataka,56+,63,Bengaluru,Tier 1,0.000571,Deterministic illustrative investor transaction
TX020439,INV004372,119250,2022-01-16,SIP,9649.230000,0.000965,Maharashtra,46-55,50,Mumbai,Tier 1,0.000965,Deterministic illustrative investor transaction
TX015999,INV001356,119250,2022-01-16,SIP,2544.230000,0.000254,Maharashtra,26-35,29,Mumbai,Tier 1,0.000254,Deterministic illustrative investor transaction
TX009470,INV003334,122639,2022-01-16,SIP,5586.970000,0.000559,West Bengal,56+,65,Kolkata,Tier 1,0.000559,Deterministic illustrative investor transaction
TX001188,INV004054,119718,2022-01-17,Lumpsum,102124.340000,0.010212,Kerala,56+,63,Kochi,Tier 2,0.010212,Deterministic illustrative investor transaction
TX009143,INV006131,129046,2022-01-17,Lumpsum,86316.140000,0.008632,Gujarat,36-45,37,Ahmedabad,Tier 2,0.008632,Deterministic illustrative investor transaction
TX016589,INV001994,120564,2022-01-17,SIP,8265.570000,0.000827,Telangana,26-35,27,Hyderabad,Tier 1,0.000827,Deterministic illustrative investor transaction
TX006976,INV000822,120492,2022-01-17,SIP,13561.250000,0.001356,Maharashtra,36-45,43,Mumbai,Tier 1,0.001356,Deterministic illustrative investor transaction
TX018629,INV004676,118424,2022-01-17,SIP,9946.680000,0.000995,Punjab,36-45,42,Ludhiana,Tier 2,0.000995,Deterministic illustrative investor transaction
TX023718,INV005777,118275,2022-01-17,Lumpsum,49224.550000,0.004922,Delhi,18-25,18,Other City,Tier 3,0.004922,Deterministic illustrative investor transaction
TX020662,INV001384,120492,2022-01-17,SIP,3793.220000,0.000379,Maharashtra,36-45,44,Other City,Tier 3,0.000379,Deterministic illustrative investor transaction
TX013218,INV005628,146549,2022-01-17,SIP,9050.460000,0.000905,Kerala,36-45,40,Kochi,Tier 2,0.000905,Deterministic illustrative investor transaction
TX005075,INV003082,120046,2022-01-17,Redemption,67004.500000,0.006700,Delhi,46-55,55,New Delhi,Tier 1,-0.006700,Deterministic illustrative investor transaction
TX016170,INV000337,118531,2022-01-17,SIP,7308.510000,0.000731,West Bengal,18-25,20,Kolkata,Tier 1,0.000731,Deterministic illustrative investor transaction
TX010217,INV001573,120656,2022-01-17,SIP,14486.450000,0.001449,Uttar Pradesh,36-45,41,Lucknow,Tier 2,0.001449,Deterministic illustrative investor transaction
TX016176,INV004315,140353,2022-01-17,SIP,9351.170000,0.000935,Telangana,46-55,50,Hyderabad,Tier 1,0.000935,Deterministic illustrative investor transaction
TX019407,INV001474,118424,2022-01-17,SIP,5842.140000,0.000584,Madhya Pradesh,46-55,49,Indore,Tier 2,0.000584,Deterministic illustrative investor transaction
TX011646,INV000619,141925,2022-01-17,Lumpsum,44887.890000,0.004489,Maharashtra,46-55,55,Other City,Tier 3,0.004489,Deterministic illustrative investor transaction
TX017518,INV006804,120586,2022-01-17,SIP,9151.030000,0.000915,Rajasthan,26-35,26,Jaipur,Tier 2,0.000915,Deterministic illustrative investor transaction
TX012029,INV000939,120492,2022-01-17,SIP,11807.680000,0.001181,Punjab,26-35,27,Ludhiana,Tier 2,0.001181,Deterministic illustrative investor transaction
TX012028,INV003874,118424,2022-01-17,SIP,4396.130000,0.000440,Maharashtra,26-35,34,Mumbai,Tier 1,0.000440,Deterministic illustrative investor transaction
TX008368,INV001578,140353,2022-01-18,Redemption,31523.630000,0.003152,West Bengal,18-25,22,Kolkata,Tier 1,-0.003152,Deterministic illustrative investor transaction
TX016775,INV002887,129046,2022-01-18,SIP,9455.580000,0.000946,Kerala,46-55,53,Kochi,Tier 2,0.000946,Deterministic illustrative investor transaction
TX013916,INV007450,120046,2022-01-18,Lumpsum,68357.480000,0.006836,Rajasthan,26-35,28,Jaipur,Tier 2,0.006836,Deterministic illustrative investor transaction
TX002151,INV001524,120152,2022-01-18,SIP,4331.060000,0.000433,Tamil Nadu,26-35,35,Chennai,Tier 1,0.000433,Deterministic illustrative investor transaction
TX010374,INV001439,148404,2022-01-18,SIP,17870.960000,0.001787,Karnataka,36-45,41,Bengaluru,Tier 1,0.001787,Deterministic illustrative investor transaction
TX019059,INV005201,120465,2022-01-18,SIP,6603.400000,0.000660,Uttar Pradesh,26-35,29,Lucknow,Tier 2,0.000660,Deterministic illustrative investor transaction
TX004061,INV006804,119250,2022-01-18,SIP,4335.560000,0.000434,Tamil Nadu,26-35,35,Chennai,Tier 1,0.000434,Deterministic illustrative investor transaction
TX005471,INV003681,119076,2022-01-18,Lumpsum,46196.050000,0.004620,Tamil Nadu,18-25,19,Chennai,Tier 1,0.004620,Deterministic illustrative investor transaction
TX000912,INV008770,120564,2022-01-18,SIP,11435.900000,0.001144,Maharashtra,36-45,45,Other City,Tier 3,0.001144,Deterministic illustrative investor transaction
TX006758,INV002518,148404,2022-01-18,Lumpsum,97496.970000,0.009750,Karnataka,56+,59,Bengaluru,Tier 1,0.009750,Deterministic illustrative investor transaction
TX009708,INV006377,119018,2022-01-18,SIP,34264.630000,0.003426,Tamil Nadu,46-55,53,Chennai,Tier 1,0.003426,Deterministic illustrative investor transaction
TX023590,INV000286,120586,2022-01-18,Lumpsum,235894.130000,0.023589,Telangana,36-45,36,Hyderabad,Tier 1,0.023589,Deterministic illustrative investor transaction
TX012134,INV007664,122639,2022-01-18,SIP,3147.430000,0.000315,Rajasthan,36-45,45,Jaipur,Tier 2,0.000315,Deterministic illustrative investor transaction
TX022649,INV005801,144546,2022-01-18,Lumpsum,21660.970000,0.002166,Punjab,36-45,36,Ludhiana,Tier 2,0.002166,Deterministic illustrative investor transaction
TX021108,INV000732,118825,2022-01-18,SIP,7128.950000,0.000713,Karnataka,26-35,29,Bengaluru,Tier 1,0.000713,Deterministic illustrative investor transaction
TX004919,INV000825,118955,2022-01-18,SIP,1118.400000,0.000112,Kerala,18-25,18,Kochi,Tier 2,0.000112,Deterministic illustrative investor transaction
TX018595,INV006024,118535,2022-01-18,SIP,2859.410000,0.000286,Tamil Nadu,56+,70,Chennai,Tier 1,0.000286,Deterministic illustrative investor transaction
TX012603,INV008259,120662,2022-01-18,Lumpsum,46812.560000,0.004681,Rajasthan,26-35,29,Jaipur,Tier 2,0.004681,Deterministic illustrative investor transaction
TX021425,INV006325,120586,2022-01-19,Redemption,86138.500000,0.008614,Tamil Nadu,36-45,42,Other City,Tier 3,-0.008614,Deterministic illustrative investor transaction
TX014013,INV001049,146549,2022-01-19,SIP,9418.910000,0.000942,West Bengal,36-45,41,Kolkata,Tier 1,0.000942,Deterministic illustrative investor transaction
TX005510,INV006010,140353,2022-01-19,Redemption,10789.000000,0.001079,Telangana,36-45,41,Other City,Tier 3,-0.001079,Deterministic illustrative investor transaction
TX014665,INV003387,118535,2022-01-19,Lumpsum,106691.250000,0.010669,Maharashtra,36-45,36,Mumbai,Tier 1,0.010669,Deterministic illustrative investor transaction
TX019434,INV005661,120166,2022-01-19,SIP,3629.890000,0.000363,West Bengal,36-45,41,Kolkata,Tier 1,0.000363,Deterministic illustrative investor transaction
TX022256,INV005518,120465,2022-01-19,Redemption,127482.030000,0.012748,Karnataka,36-45,40,Bengaluru,Tier 1,-0.012748,Deterministic illustrative investor transaction
